"org::hibernate::transform::ToListResultTransformer","13","16","13","13","13","13","13","16","16","16","13","16","16","13","13","16","13","16","13","13","13","13","13","13","16","16","16","13","13","13","16","19","19","16","16","19","20","17","20","17","20","17","17","20","17","20","20","17","17","17","17","17","20","17","17","17","20","17","20","20","17","20","17","18","18","21","21","21","21","18","21","21","18","18","21","21","20","23","20","20","20","20","23","20","20","20","20","23","20","20","20","20","23","20","23","20","23","20","10","15","15","18","15","15","18","18","18","15","15","15","15","15","18","18","15","15","15","15","15","18","15","15","15","15","18","18","15","12","18","15","18","15","18","18","15","15","15","15","-1","18"
"org::hibernate::type::descriptor::java::CurrencyTypeDescriptor","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"org::hibernate::util::XMLHelper::MetadataXmlImpl","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","24","21","21","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"org::hibernate::mapping::JoinedSubclass","186","189","186","186","186","186","186","189","189","189","186","189","189","186","186","189","186","189","186","186","186","186","186","186","189","189","189","186","186","186","186","189","189","186","187","190","191","188","191","188","191","188","188","191","188","191","191","188","188","188","188","188","191","188","188","188","191","188","191","191","188","191","188","200","200","203","203","203","203","200","202","203","200","200","202","203","201","204","202","201","202","204","207","204","204","204","205","208","205","205","205","204","208","204","208","204","208","205","203","208","208","211","208","208","211","211","211","208","208","208","208","208","211","211","208","208","208","208","208","211","208","208","208","208","211","211","208","206","211","208","211","208","211","211","208","208","208","208","205","211"
"org::hibernate::dialect::DB2390Dialect","171","174","171","171","171","171","171","174","174","174","171","173","173","170","170","173","170","173","170","170","170","170","170","170","173","174","174","171","171","171","171","174","174","173","174","179","180","177","180","177","181","178","178","181","180","183","183","180","180","180","180","180","183","180","180","180","183","180","183","183","180","183","181","183","183","187","189","189","189","186","190","190","187","189","192","192","193","196","193","194","194","194","197","194","194","194","195","198","195","195","195","195","198","195","198","195","198","195","187","192","192","195","192","192","195","195","195","192","192","192","192","192","195","195","192","192","192","192","192","195","192","192","192","192","195","195","192","189","195","192","195","192","195","195","192","192","192","192","187","195"
"org::hibernate::engine::transaction::Isolater::JdbcDelegate","11","14","11","11","11","11","11","14","14","14","11","14","14","11","11","14","11","14","11","11","11","11","11","11","14","14","14","11","11","11","11","14","14","11","11","14","15","12","15","12","15","12","12","15","12","15","15","12","12","12","12","12","15","12","12","12","15","12","15","15","12","15","12","13","13","16","16","16","16","13","16","16","13","13","16","16","15","18","15","15","15","15","18","15","15","15","15","18","15","15","15","15","18","15","18","15","18","15","7","12","12","15","12","12","15","15","15","12","12","12","12","12","15","15","12","12","12","12","12","15","12","12","12","12","15","15","12","9","15","12","15","12","15","15","12","12","12","12","7","15"
"org::hibernate::id::IdentityGenerator::InsertSelectDelegate","20","23","20","20","20","20","20","23","23","23","20","23","23","20","20","23","20","23","20","20","20","20","20","20","23","23","23","20","20","20","20","23","23","20","20","23","24","21","24","21","24","21","21","24","21","24","24","21","21","21","21","21","24","21","21","21","24","21","24","24","21","24","21","22","22","25","25","25","25","22","25","25","22","22","25","25","24","27","24","24","24","24","27","24","24","24","24","27","24","24","24","24","27","24","27","24","27","24","16","21","21","24","21","21","24","24","24","21","21","21","21","21","24","24","21","21","21","21","21","24","21","21","21","21","24","24","21","-1","24","21","24","21","24","24","21","21","21","21","-1","24"
"org::hibernate::cache::impl::bridge::QueryResultsRegionAdapter","57","60","57","57","57","57","57","60","60","60","57","60","60","57","57","60","57","60","57","57","57","57","57","57","60","60","60","57","57","57","57","60","60","57","57","60","61","58","61","58","61","58","58","61","58","61","61","58","58","58","58","58","61","58","62","62","65","62","65","65","62","65","62","63","63","66","66","66","66","63","66","66","63","63","66","66","65","68","65","65","65","65","68","65","65","65","65","68","65","65","65","65","68","65","68","65","68","65","57","62","62","65","62","62","65","65","65","62","62","62","62","62","65","65","62","62","62","62","62","65","62","62","62","62","65","65","62","59","65","62","65","62","65","65","62","62","62","62","57","65"
"org::hibernate::persister::collection::OneToManyPersister","218","222","219","219","219","219","219","222","222","222","219","222","222","219","219","222","219","222","219","219","219","219","219","219","222","222","222","219","219","219","219","222","222","219","219","222","223","220","223","220","223","220","220","223","220","223","223","220","220","220","220","220","223","220","221","221","224","221","224","224","221","224","221","222","222","225","225","225","225","222","225","225","222","222","225","225","224","227","224","224","224","224","227","224","224","224","224","227","224","224","224","224","227","224","227","224","227","224","219","224","224","227","224","224","227","227","227","224","224","224","224","224","227","227","224","224","224","224","224","227","224","224","224","224","227","227","224","223","227","224","227","224","227","227","224","224","224","224","-1","227"
"org::hibernate::jmx::TrivialTest","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","17","14","14","14","14","17","14","14","14","14","17","14","17","14","17","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"org::hibernate::context::ManagedSessionContext","12","15","12","12","12","12","12","15","15","15","12","15","15","12","12","15","12","15","12","12","12","12","12","12","15","15","15","12","12","12","12","15","15","12","12","15","16","13","16","13","16","13","13","16","13","16","16","13","13","13","13","13","16","13","13","13","16","13","16","16","13","16","13","14","14","17","17","17","17","14","17","17","14","14","17","17","16","19","16","16","16","16","19","16","16","16","16","19","16","16","16","16","19","16","19","16","19","16","7","12","12","15","12","12","15","15","15","12","12","12","12","12","15","15","12","12","12","12","12","15","12","12","12","12","15","15","12","9","15","12","15","12","15","15","12","12","12","12","-1","15"
"org::hibernate::hql::ast::HqlParser","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"org::hibernate::tuple::entity::PojoEntityTuplizer","68","71","68","68","68","68","68","71","71","71","68","71","71","68","68","71","68","71","68","68","68","68","68","68","71","71","71","68","68","68","68","71","71","68","68","73","74","71","74","71","74","71","71","74","71","74","74","71","71","71","71","71","74","71","71","71","74","71","74","74","71","74","77","78","78","81","81","81","81","78","91","91","88","88","91","91","90","93","90","90","90","90","93","90","90","90","90","93","90","90","90","90","93","90","93","90","93","90","82","87","87","90","87","87","90","90","90","87","87","87","87","87","90","90","87","87","87","87","87","90","87","87","87","87","90","90","87","84","90","87","90","87","90","90","87","87","87","87","82","90"
"org::hibernate::loader::entity::CascadeEntityJoinWalker","64","67","64","64","64","64","64","67","67","67","64","67","67","64","64","67","64","67","64","64","64","64","64","64","67","67","67","64","64","64","64","68","68","65","65","68","69","66","69","66","69","66","66","69","66","69","69","66","66","66","66","66","69","66","66","66","69","66","69","69","66","69","66","67","69","72","72","72","72","69","72","72","69","69","72","72","72","77","74","74","74","74","77","74","74","74","74","77","74","74","74","74","77","74","77","74","77","74","69","74","74","77","74","74","77","77","77","74","74","74","74","74","77","77","74","74","74","74","74","77","74","74","74","74","77","77","74","-1","77","74","77","74","77","77","74","74","74","74","-1","77"
"org::hibernate::dialect::lock::SelectLockingStrategy","11","14","11","11","11","11","11","14","14","14","11","14","14","11","11","14","11","14","11","11","11","11","11","11","14","14","14","11","11","11","11","14","14","11","11","14","15","12","15","12","15","12","12","15","12","15","15","12","12","12","12","12","15","12","12","12","15","12","15","15","12","15","12","13","13","16","16","16","16","13","16","16","13","19","22","22","21","24","21","21","21","21","24","21","21","21","21","24","21","21","21","21","24","21","24","21","24","21","13","18","18","21","18","18","21","21","21","18","18","18","18","18","21","21","18","18","18","18","18","21","18","18","18","18","21","21","18","-1","21","18","21","18","21","21","18","18","18","18","-1","21"
"org::hibernate::dialect::function::StandardJDBCEscapeFunction","23","26","23","23","23","23","23","26","26","26","23","26","26","23","23","26","23","26","23","23","23","23","23","23","26","26","26","23","23","23","23","26","26","23","23","26","27","24","27","24","27","24","24","27","24","27","27","24","24","24","24","24","27","24","24","24","27","24","27","27","24","27","24","25","25","28","28","28","28","25","28","28","25","25","28","28","27","30","27","27","27","27","30","27","27","27","27","30","27","27","27","27","30","27","30","27","30","27","19","24","24","27","24","24","27","27","27","24","24","24","24","24","27","27","24","24","24","24","24","27","24","24","24","24","27","27","24","21","27","24","27","24","27","27","24","24","24","24","19","27"
"org::hibernate::intercept::FieldInterceptionHelper","10","13","10","10","10","10","10","13","13","13","10","13","13","10","10","13","10","13","10","10","10","10","10","10","13","13","13","10","10","10","10","13","13","10","10","13","14","11","14","11","14","11","11","14","11","14","14","11","11","11","11","11","14","11","11","11","14","11","14","14","11","14","11","12","12","15","15","15","15","12","15","15","12","12","15","15","14","17","14","14","14","14","17","14","14","14","14","17","14","14","14","14","17","14","17","14","17","14","6","11","11","14","11","11","14","14","14","11","11","11","11","11","14","14","11","11","11","11","11","14","11","11","11","11","14","14","11","8","14","11","14","11","14","14","11","11","11","11","6","14"
"org::hibernate::bytecode::buildtime::AbstractInstrumenter::CustomFieldFilter","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","16","13","13","13","13","13","16","13","13","13","16","13","16","16","13","16","13","14","14","17","17","17","17","14","17","17","14","14","17","17","16","19","16","16","16","16","19","16","16","16","16","19","16","16","16","16","19","16","19","16","19","16","8","13","13","16","13","13","16","16","16","13","13","13","13","13","16","16","13","13","13","13","13","16","13","13","13","13","16","16","13","10","16","13","16","13","16","16","13","13","13","13","8","16"
"org::hibernate::type::TypeTest::SerializableImpl","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","18","15","15","15","15","18","15","15","15","15","18","15","15","15","15","18","15","18","15","18","15","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"org::hibernate::loader::JoinWalker::AssociationKey","10","13","10","10","10","10","10","13","13","13","10","13","13","10","10","13","10","13","10","10","10","10","10","10","13","13","13","10","10","10","10","13","13","10","10","13","14","11","14","11","14","11","11","14","11","14","14","11","11","11","11","11","14","11","11","11","14","11","14","14","11","14","11","12","12","15","15","15","15","12","15","15","12","12","15","15","14","17","14","14","14","14","17","14","14","14","14","17","14","14","14","14","17","14","17","14","17","14","6","11","11","14","11","11","14","14","14","11","11","11","11","11","14","14","11","11","11","11","11","14","11","11","11","11","14","14","11","-1","14","11","14","11","14","14","11","11","11","11","-1","14"
"org::hibernate::type::TypeFactory","10","13","10","10","10","10","10","13","13","13","10","13","13","10","10","13","10","13","10","10","10","10","10","10","13","13","13","10","10","10","10","13","13","10","10","13","14","11","14","11","14","11","11","14","11","14","14","11","11","11","11","11","14","11","11","11","14","11","14","14","11","14","11","12","12","15","15","15","15","12","15","15","12","12","15","15","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"org::hibernate::sql::ordering::antlr::OrderByFragmentParser","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"org::hibernate::dialect::lock::UpdateLockingStrategy","11","14","11","11","11","11","11","14","14","14","11","14","14","11","11","14","11","14","11","11","11","11","11","11","14","14","14","11","11","11","11","14","14","11","11","14","15","12","15","12","15","12","12","15","12","15","15","12","12","12","12","12","15","12","12","12","15","12","15","15","12","15","12","13","13","16","16","16","16","13","16","16","13","13","16","16","15","18","15","15","15","15","18","15","15","15","15","18","15","15","15","15","18","15","18","15","18","15","7","12","12","15","12","12","15","15","15","12","12","12","12","12","15","15","12","12","12","12","12","15","12","12","12","12","15","15","12","10","15","12","15","12","15","15","12","12","12","12","-1","15"
"org::hibernate::stat::SecondLevelCacheStatisticsImpl","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","26","26","25","28","25","25","25","25","28","25","25","25","25","28","25","25","25","25","28","25","28","25","28","25","15","20","20","23","20","20","23","23","23","20","20","20","20","20","23","23","20","20","20","20","20","23","20","20","20","20","23","23","20","-1","23","20","23","20","23","23","20","20","20","20","-1","23"
"org::hibernate::collection::AbstractPersistentCollection::ListIteratorProxy","19","22","19","19","19","19","19","22","22","22","19","22","22","19","19","22","19","22","19","19","19","19","19","19","22","22","22","19","19","19","19","22","22","19","19","22","23","20","23","20","23","20","20","23","20","23","23","20","20","20","20","20","23","20","20","20","23","20","23","23","20","23","20","21","21","24","24","24","24","21","24","24","21","21","24","24","23","26","23","23","23","23","26","23","23","23","23","26","23","23","23","23","26","23","26","23","26","23","15","20","20","23","20","20","23","23","23","20","20","20","20","20","23","23","20","20","20","20","20","23","20","20","20","20","23","23","20","17","23","20","23","20","23","23","20","20","20","20","15","23"
"org::hibernate::util::MarkerObject","10","13","10","10","10","10","10","13","13","13","10","13","13","10","10","13","10","13","10","10","10","10","10","10","13","13","13","10","10","10","10","13","13","10","10","13","14","11","14","11","14","11","11","14","11","14","14","11","11","11","11","11","14","11","11","11","14","11","14","14","11","14","11","13","13","16","16","16","16","13","16","16","13","13","16","16","15","18","15","15","15","15","18","15","15","15","15","18","15","15","15","15","18","15","18","15","18","15","6","11","11","14","11","11","14","14","14","11","11","11","11","11","14","14","11","11","11","11","11","14","11","11","11","11","14","14","11","8","14","11","14","11","14","14","11","11","11","11","6","14"
"org::hibernate::loader::custom::CustomLoader::ResultRowProcessor","10","13","10","10","10","10","10","13","13","13","10","13","13","10","10","13","10","13","10","10","10","10","10","10","13","13","13","10","10","10","10","13","13","10","10","13","14","11","14","11","14","11","11","14","11","14","14","11","11","11","11","11","14","11","11","11","14","11","14","14","11","14","11","12","12","15","15","15","15","12","15","15","12","12","15","15","14","17","14","14","14","14","17","14","14","14","14","17","14","14","14","14","17","14","17","14","17","14","6","11","11","14","11","11","14","14","14","11","11","11","11","11","14","14","11","11","11","11","11","14","11","11","11","11","14","14","11","-1","14","11","14","11","14","14","11","11","11","11","-1","14"
"org::hibernate::bytecode::buildtime::CGLIBInstrumenter::CustomClassDescriptor","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","17","14","14","14","14","14","17","14","14","14","17","14","17","17","14","17","14","15","15","18","18","18","18","15","18","18","15","15","18","18","17","20","17","17","17","17","20","17","17","17","17","20","17","17","17","17","20","17","20","17","20","17","9","14","14","17","14","14","17","17","17","14","14","14","14","14","17","17","14","14","14","14","14","17","14","14","14","14","17","17","14","11","17","14","17","14","17","17","14","14","14","14","9","17"
"org::hibernate::hql::ast::InvalidPathException","10","13","10","10","10","10","10","13","13","13","10","13","13","10","10","13","10","13","10","10","10","10","10","10","13","13","13","10","10","10","10","13","13","10","10","13","14","11","14","11","14","11","11","14","11","14","14","11","11","11","11","11","14","11","11","11","14","11","14","14","11","14","11","12","12","15","15","15","15","12","15","15","12","12","15","15","14","17","14","14","14","14","17","14","14","14","14","17","14","14","14","14","17","14","17","14","17","14","18","23","23","26","23","23","26","26","26","23","23","23","23","23","26","26","23","23","23","23","23","26","23","23","23","23","26","26","23","-1","26","23","26","23","26","26","23","23","23","23","-1","26"
"org::hibernate::type::TrueFalseType","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
